customer_id,full_name,age,income,city,state,loan_id,loan_type,loan_amount,interest_rate,loan_status,credit_score,issue_date,payment_amount
4e93c28d-96de-48e1-a8d6-e9408d50baff,Colleen Snow,69,1982474,Zacharymouth,Utah,709487e0-9760-4447-ab74-714b8faaee74,Home,2021443,19.99,Defaulted,372,11/29/2015,44388
43b68b9e-66ca-4eb4-abd5-4c832b4f909a,Danny Phillips,59,891905,West Amandaland,Indiana,8794ab47-fe82-4980-965c-2308e49de4e3,Home,2452910,16.23,Active,803,10/6/2021,14042
815694da-4a56-41d9-afe4-aa052095d5f2,Teresa Williams,29,163704,Wagnerport,Mississippi,63d6ab4c-83c6-46e9-b257-e9f03447fc83,Home,3196738,14.22,Closed,651,10/10/2014,28577
556edd48-2f57-4a02-a06c-2f19a7450fb5,Peter Baker,64,705967,South Carolinehaven,Delaware,e0b13e2f-321a-4009-919f-bb848980a18f,Education,294300,11.35,Closed,624,12/8/2019,14494
3b10ef14-7b7f-43f1-995c-930e4266a088,Jeffrey George,66,1160449,Huertaburgh,Missouri,62a500e3-07fd-42b1-b84b-8804f57f1fba,Personal,3700730,14.27,Defaulted,687,11/18/2014,87811
92c8e003-b284-4e38-b995-887366a85bb2,Samuel Gomez,59,85756,Colliermouth,South Dakota,c7b99082-3640-4d1c-9573-0dd277b77618,Home,4395237,10.12,Active,539,12/20/2019,40248
abf94772-4fce-4722-8203-aed873392461,Nicole Vasquez,55,460210,Nicholashaven,Connecticut,5acd6059-8c03-46f6-bc05-6cbf502c09ec,Auto,3613069,5.43,Closed,373,5/23/2019,90425
209019e8-5090-4b79-a02a-4fe064d4d308,Vanessa Murray,35,1263030,West Jeffreystad,Arizona,63b6e759-e6c9-43ac-adf9-898c0e6a5109,Personal,714729,10.93,Defaulted,330,12/9/2017,35762
4b280afb-80ee-4440-9f50-e9f88e59917a,Diana Nunez,62,1387064,West Courtney,Oregon,f2246f40-4cf3-4bd5-97f8-36bd6724d6e9,Auto,4926335,18.96,Defaulted,778,9/16/2016,82709
c8c28a35-fb80-4a80-9e12-952c37bf93c4,Kevin Logan,52,1515567,Elliottstad,New Mexico,41db878c-92d1-4a8e-9379-f214e9270462,Personal,1174232,14.39,Active,313,6/6/2015,74304
f45ca44c-0d96-4208-9eb8-cddb85c38717,Sarah Ramirez,47,1469141,New Joshuabury,Ohio,fb3f04e5-55ca-4917-b08c-33c8dba8f5c4,Home,1839695,6.26,Closed,615,2/11/2022,79045
3a5ffa81-6d7a-4c62-ad95-e7fdbeeebc91,Tiffany Carey,41,1926162,North Johnathan,Texas,1ed42ee1-9c67-4fda-b6bc-eed50bb43241,Business,2506982,18.27,Defaulted,367,2/18/2017,2011
8273cf05-844a-4fa7-be77-3a74b579662f,Julie Marks,59,1620328,Ashleymouth,Hawaii,2334141b-3d22-4275-85ea-826ebbb1322e,Home,3370938,9.03,Closed,837,4/7/2021,89823
c97cdf00-db49-4f2a-9f31-f7f579e2dbff,Christopher Graham,47,1504416,New Tamaraview,Montana,50a0ce8b-9aeb-47d3-a2ca-d312ea37b2df,Education,3132745,8.66,Defaulted,590,5/12/2022,98688
e83d382f-eabe-403e-ab2b-ea6ac2a46dd6,Nicholas Joyce,31,1190473,Port Kariland,South Dakota,d2c98a02-e6fa-4447-933e-6299129a7fc9,Education,2206941,9.46,Defaulted,323,5/24/2015,62382
b5e29781-e0ba-4d41-9ef9-a5a483dee60c,Jeffery Williams,23,540082,North Kayla,Alaska,b1631659-9a94-4795-b27d-c374597619f7,Personal,3789941,13.66,Closed,714,12/23/2018,83608
f6b1acb6-58ab-4303-b9f5-e6e0106a0abd,Ryan Roberts,20,319488,West Jackieport,Florida,42fa3a2d-ceb3-4d3d-a8c0-b0217cd15db5,Education,1579278,13.17,Closed,335,1/12/2020,37836
5f700a25-b49b-4bbe-9642-60cb66ae68c1,John Jackson,33,1063361,Paynestad,Michigan,81e89d89-758a-4b8c-9661-f0bd89633b55,Home,3272353,12.37,Active,400,3/16/2015,62557
42634506-46ae-4beb-961c-06473e6d4257,Colin Garcia,24,103791,New Rebecca,Rhode Island,b881d46d-7577-4b6a-8b8e-f6b916916503,Auto,219162,15.76,Active,845,1/26/2018,62613
8fe48764-28bc-46dc-8c2b-c3be4d4114de,Nancy Villanueva,69,1748235,East Cynthiabury,North Carolina,fb7b279d-6170-4a06-a055-ac710145607f,Home,1651669,9.75,Active,338,12/14/2014,25281
b4093864-4f14-4300-9088-c3ab0ef2fafc,Bryan Thomas,31,723335,West Marc,Mississippi,6676ca04-8d40-4f02-b33b-cfbd0ae1c524,Personal,4640075,16.73,Active,510,8/3/2017,97574
407cc957-af1b-4fd9-9ce8-519cda71002a,Raymond Norris,26,1201110,Amandaton,Texas,980da7b1-866c-4d9b-9e87-c7d40e957a73,Education,3770257,7.63,Closed,471,12/25/2022,16948
245c9a8d-adb1-4028-b0f1-7e7827eb3f53,Vincent Edwards,32,1975217,Lake John,Connecticut,7012caba-97d9-48e4-a4f3-543d962e176d,Auto,3142959,16.74,Active,741,9/19/2021,24639
66721d02-e95f-480e-b194-02fee77bf0b5,Cody Johnson,38,1150017,Port Karen,Oregon,6cecde34-3ebd-454f-9e57-01072ef18580,Business,2737434,14.96,Closed,358,12/12/2023,11236
b3322f6c-8415-4bc0-a122-38de76a7ba81,Kristina Bailey,52,1945464,Maxstad,Maryland,fc318018-a258-4b95-937f-38b15b513f10,Auto,2523301,15.25,Defaulted,709,4/8/2019,25459
3d63d75c-e1a0-4c23-bf88-37a57eda682c,Bobby Garcia,19,1936796,North Richard,Georgia,abf8972f-e17a-44d8-a20e-090196765124,Auto,2949650,12.22,Closed,833,3/28/2023,65589
0cfae806-8d2e-4953-8c33-5d1125f8f3f0,Kyle Henry,44,1306188,New Jason,New Hampshire,a28d08e5-e8ad-4acd-ac44-82921afe6744,Home,2807233,15.01,Active,664,8/17/2018,91552
2ca7261a-7213-471e-88f4-ba9633e74aab,Joseph Russell,19,453797,New Natalie,Wyoming,4c5673f0-af71-4263-b4c9-bf7adf0ad6bd,Business,1962990,6.2,Closed,666,3/25/2019,26800
f7ec6b45-53d7-4b30-832b-e9a35e05429e,Allison Griffin,52,1300020,Christopherfort,Vermont,483b8bf7-a21a-412a-8749-534d0d4a6bfb,Personal,2939888,17.77,Closed,643,3/4/2019,31271
f61d77ba-6953-4d4a-a228-82d8579a7ca1,Mia Foster,35,1008793,Port Megan,Mississippi,f458dded-2508-4b5c-b66d-472213f4fe49,Personal,3438669,5.83,Closed,595,10/29/2021,96157
b417cdd3-d23a-4920-a00f-46542caa4808,Thomas Hutchinson,31,820607,New Renee,Indiana,bc52f67f-fc57-4c81-9048-8ff85a4c2c6b,Auto,3762983,7.23,Closed,640,1/11/2015,5178
be6bc82b-bf0d-497a-bf3b-5e7ac1b885cf,Paul Morales,37,157263,West Leonard,Oklahoma,78ba62f9-46a2-4d71-b60a-44c5a48be7ce,Auto,4999888,13.65,Closed,822,5/24/2017,98984
43d3c255-ee85-4459-b082-93c630addf48,April Gray,35,365578,Jeremymouth,Kansas,f386414d-4fd3-485f-bd79-591fdf33af34,Education,4585211,16.09,Active,564,4/29/2019,14276
7c7ae744-2b5e-4cc7-9ab9-8f81179d7c31,Rebecca Johnson,27,1677382,Tiffanymouth,Florida,78ff42b9-8075-439b-bc07-9ad589ab9c2e,Business,4022622,6.14,Closed,823,1/9/2021,15828
58b0e4f3-e65a-4d12-ad8a-f8fa5509bdc9,Amber Lawson,42,1804094,East Donfurt,Wyoming,59145876-3f7b-4019-8f63-0688dbefae8b,Auto,2520319,18.81,Active,337,8/25/2015,7149
ede1ed0f-fb7d-497e-9241-5ebd7d115c88,John Case,19,1921545,West Kayla,Mississippi,6a7a388b-e1e0-4d2c-84d1-a7aa29bb17f3,Education,4886363,19.6,Defaulted,430,4/28/2022,93864
2515416f-d2ca-4992-8a82-72cf8ab1316f,William Williams,42,922153,Lake Patriciafurt,Kansas,b36c28d0-07d5-4d71-9efe-f70cc184b57f,Business,2149741,14.09,Closed,681,6/17/2021,84672
35f01b03-cc79-4682-b94b-8a59848ebe7a,Paul Oconnell,50,67645,Mortonland,New York,cf9d50eb-b31b-447a-ab3b-2938de8b7145,Personal,2534319,12.22,Defaulted,524,2/20/2019,30018
cfd48378-21c6-42c7-a2a5-8718cc3f72ef,Bryan Garcia,53,259608,East Keithmouth,Montana,eebeb348-006a-47df-954c-71f980f2beec,Education,2029681,16.12,Active,442,8/7/2020,54781
43874bf2-f0f7-44bd-bf28-c5c22e898079,Erik Baker,48,567571,North Glen,Kentucky,16b032e1-5d5a-4a0a-aeb7-d4a5bf5dcecb,Business,57711,9.93,Closed,730,2/25/2015,32376
51b28034-343f-466f-98b0-a722dd1843c7,Marcus Jones,31,1584945,Robersonborough,Oklahoma,4a867a84-f158-4422-b58d-75c7dbb1214f,Education,1316548,12.4,Defaulted,688,1/10/2019,44962
3959852d-f046-4674-a594-63ea293bc026,Danielle Buchanan,18,369115,East Tracieborough,Delaware,a12b3d83-287a-4465-a801-2aeb547ad0b6,Auto,4565878,18.74,Active,353,11/16/2019,72452
69fd976e-bf05-41b5-921c-82e1e5aa28ac,Kathy Knox,63,1947767,Kimberlyfort,Florida,dc6c6d7d-5828-42b1-9dc2-ad7f30ba8e6b,Home,2865839,19.33,Defaulted,323,7/16/2023,5546
68d20835-cbae-4b80-a332-f93bb8c11f3f,Amy Williams,33,1783059,Lake Stevenside,Kansas,aa026935-8532-40bf-af09-bb1edff9fd5b,Personal,800506,18.91,Closed,694,6/14/2022,61560
9f624d13-9b20-444d-b2a8-7aff54c55e79,Craig Stevens,63,122780,Jenniferton,Nebraska,fb1e58e0-a57a-4c34-909c-ee18668feb66,Auto,3036189,8.94,Closed,418,1/29/2016,16361
e14b869c-6774-4840-ae78-a11d56d32ed1,Aaron Perez,69,1491816,West Juanberg,Pennsylvania,df28e929-f18e-49eb-a8d2-1bf46f6aa4dc,Auto,4503293,8.49,Closed,484,11/14/2016,69895
d76cf9fe-7832-4ba2-b717-fac6a385cf86,Haley Walker,20,1511422,Riddleland,New Mexico,bc21f1eb-25f0-49b8-a1cd-daef54779bca,Business,923002,9.46,Active,491,1/14/2020,55165
14da0e23-ba22-488c-9112-7c160f21d24e,Justin Martin,52,837166,Moranfurt,Texas,8345b2db-73a1-4a2b-96a9-3e9f82bf7f41,Education,3569983,11.62,Defaulted,786,11/25/2015,78670
5c9be6fc-8bdd-4f7b-b71e-f02f75ddb5b7,Brian Shaw,58,1069091,Sanfordview,Illinois,906bd664-c859-4295-af58-a6ee5ae7bbbd,Personal,4548178,9.71,Active,683,10/25/2018,96161
57aac4be-6310-4eae-a06c-2a75ec6afc3b,Kenneth Baker,23,1965790,Grayfort,South Carolina,939265b5-62f8-43c0-a626-7e58eb16ce2c,Auto,3332750,10.61,Defaulted,645,5/4/2019,41372
669bac0b-1294-46a3-8004-e4cdd362ae6b,Lisa Williams,42,873159,Carlsonburgh,Alaska,e259058f-71f0-4fb8-ac07-e6354be76d2b,Business,1855166,14.31,Active,772,4/21/2015,37782
f586b2ca-170d-41e0-a75e-cf6c14c3f799,Alan Hartman,30,1821736,Reedfort,South Carolina,6c395806-c3bf-40ee-aa4e-ae55544907de,Personal,1303159,16.44,Closed,302,10/15/2019,1899
8f313a4e-145d-48bc-9cfd-ec85e56af6fb,Charles Barnett,51,915596,New Amandaborough,Maryland,bc590cbc-598c-44f7-92ac-e5de60d66bde,Education,3089933,16.03,Defaulted,349,11/18/2020,97628
fb1a5806-2b78-4a46-9f59-121f7faec9ce,Diane Woodard,25,1376936,North Taylor,New York,18935fdb-8378-4655-aa29-174191dae45c,Auto,4926425,17.22,Defaulted,803,3/22/2020,99956
50d0669c-02fe-4ff6-8e16-2b4c2403e0b2,Spencer Shields,38,353977,Clarkshire,New Jersey,1a37d723-9d4a-46f3-ac32-b2c3f971cf37,Auto,245507,5.48,Defaulted,510,9/15/2020,1982
9a87978f-4610-44f2-a725-452a7972ab4e,Jeffrey Miller,51,603043,New Jaime,Minnesota,733c7ea1-beb0-4cb6-a8ae-ae60c4d02409,Auto,515718,5.72,Active,827,4/30/2019,99879
32ca8152-a450-4892-b5ec-6d84d16b3cc9,Tina Cannon,21,1620720,New Lisaport,California,3ea094bf-3908-4d1c-8d2b-bd9d3286a7b6,Personal,1225370,16.84,Closed,582,9/1/2017,75060
49c1ff80-f977-4ee1-a0f8-88fc852a1d7a,Kevin Shepherd,42,528175,Port Seanborough,Utah,5ee3f5f3-3ee3-49a6-82da-70e76435b7be,Personal,384267,13,Defaulted,678,7/20/2021,70843
4d095d4d-39cf-4d9e-b051-94b37e6fb249,Victoria Mooney,32,1142446,Port Michael,Missouri,0f4a2cd2-fdcb-46ca-97c9-a8fdc67b2ac9,Personal,3630697,13.67,Active,625,4/22/2024,73289
7efacc2c-8c04-4ac0-b018-3069a4db2ab7,Andre Morgan,21,1205656,New Alejandrofurt,Idaho,a130c572-5601-4ba5-b066-725dc31e99d5,Personal,3021413,5.79,Defaulted,597,11/12/2018,44173
06fb228e-0651-4344-8a9b-1ec7f2b13171,Cynthia Harmon,62,1862995,Wilcoxmouth,Vermont,db2db676-fcb6-42f7-98fa-bde1be343728,Business,4901225,8.83,Closed,437,9/26/2023,98436
475398e6-ce9a-495b-a933-21a70f47bc92,James Jones,29,116502,Davidshire,Michigan,5f74b1c3-974d-48d2-8bf7-e9b0ba03f73d,Home,156948,14.58,Defaulted,424,10/8/2021,41508
1aecd123-a6a7-4fd0-8e25-dec883f96caf,Paul Willis,49,1989412,Lake Albert,Maine,1f0d0731-dd5e-4f6e-bc00-d83bc7fc5e8d,Business,2522385,17.89,Closed,691,2/17/2017,83975
1ef7e604-fbf3-4f77-a5a1-e4986011cf6c,Sandra Bartlett,49,610611,East Paul,Oregon,a5fcce97-dd0f-4a9f-8ff0-64b6d08c2263,Auto,1687346,18.75,Active,701,9/30/2021,39794
1d56841f-3089-4d19-a3a9-2bbbeefb032c,Austin Mueller,45,452206,Port Marychester,New York,fb065955-1fd6-49fd-ad6f-987335e79bc0,Business,1429912,12.51,Active,779,1/1/2016,21753
fb800862-783c-4144-87d1-54641914d56e,Alexis Walker,30,1864881,South Richard,Louisiana,44cfd2a2-a89a-43e7-8c8d-6e8ca9ff7999,Education,661442,13.18,Closed,700,8/3/2023,70131
4755fb3b-fd96-42bc-8c0a-a66b965ad9c0,Lee Small,48,757902,East Caitlinberg,Connecticut,9c2cf760-a77b-42d0-b2f3-369628617169,Personal,3806082,17.5,Closed,661,5/14/2015,21211
ee73e6df-f7a8-4fd9-a3ca-99bd18f95cd5,Lawrence Powell,31,1547553,Daleborough,Indiana,4982ffbf-72ea-4f84-aaed-8094c9c4bb88,Education,2365632,13.06,Active,365,4/25/2023,28238
da243107-57a3-4891-be20-dfb692e65726,Joanne Hughes,37,711804,Port Tracyshire,Idaho,195cfe96-cff7-4079-a9ef-ba5016c601b5,Education,2663137,12.75,Closed,727,3/2/2021,85243
8d9eb913-e02c-4937-bdfa-e19e0b2ab18b,Patricia Reid,35,448556,Ibarrachester,Massachusetts,6a5b42fa-b879-4fd3-ad45-a15c6e3568c9,Auto,1782266,18.58,Closed,820,12/5/2021,47086
eb4db726-920b-4a0f-afee-45a691dc3659,Breanna Davis,46,1698083,Savagefort,Nevada,d3f82e6f-7e33-4af0-aa72-9f42d69438e7,Personal,4372818,16.85,Defaulted,731,7/13/2022,68418
5a31ca01-52c0-4ee4-b1c4-94c3837470c5,Joshua Dominguez,23,1597897,East Christopher,West Virginia,ee7d73e3-b988-4b91-bec4-297ce3558970,Education,2966561,18.64,Active,404,4/30/2018,28639
61569364-4b08-411c-b9db-7eb383fcd472,Nancy Dunn,49,355468,Ashleytown,Maine,2b756c35-8620-4ebd-8389-f05502adfbcc,Auto,4249287,8.27,Active,388,5/2/2017,80302
94b392e9-76b3-4a74-ad09-52a8698c8e24,Lucas Steele,46,1870697,Lewisberg,South Dakota,017c16ef-551b-48fb-896c-f1dabb692de5,Personal,745269,12.87,Closed,305,2/8/2020,67689
c98b4c8b-a9d1-4591-af33-144d8f72f448,Alex Alvarez,60,1702620,North Bryan,Idaho,e0a079f1-5780-4205-89b3-c02a7622676d,Home,1075926,17.64,Closed,457,2/5/2024,58440
93c31585-7761-4eaa-a524-c5d106a469ca,William Moody,19,500350,East Karen,New Mexico,8834dfd4-8d50-4bca-a602-dd13bc24e562,Auto,3391280,6.67,Closed,678,7/13/2021,83196
23a99f45-ec4e-487b-8146-85639b2b2dbf,Miguel Ibarra,40,516232,East Mark,Virginia,dcca59d3-fe14-4c28-9ce4-25f82277a0b8,Business,3872417,16.92,Active,629,6/17/2015,39172
ef07110c-9b7d-44b7-b5b7-5ce5a82f825a,Denise Thomas,36,1557031,Silvaville,Tennessee,43e641b2-1568-4b83-9681-e301d1759091,Personal,4412110,7.74,Defaulted,402,2/4/2021,39060
ecb96ba7-366f-4216-93e4-45b97f12d46d,Margaret Wilson,48,1330786,North Hollyview,Wyoming,e67c0424-a896-4c7c-a6de-b3d880081d6c,Education,2876866,17.12,Active,522,7/1/2020,91443
8781e769-c493-4c18-bd7f-bba5dbf0a24e,Michelle Lambert,68,1707023,North Claudiafort,Virginia,840615a5-08c0-4cb3-9dec-6bbc97ed10c3,Education,3434754,14.18,Defaulted,701,4/7/2016,54350
a4efb3ed-bf4d-4ef7-aea7-3e7602954a30,Lee Bell,22,1769182,Chavezfort,Florida,b46f6337-affc-4718-bfec-5fbe495057d2,Business,691800,7.9,Closed,844,1/20/2023,77779
c23d900f-fd66-4a71-a083-70b4932dc0d7,Marissa Carroll,36,551821,Carrburgh,Arkansas,9a885de6-f284-41fb-af54-2997ee4cb44b,Business,116786,12.1,Active,808,7/28/2016,53848
35a65854-7303-45ee-8343-34df35228c2b,Robert Riddle,51,1794088,Stanleytown,Massachusetts,2cb35271-7b13-4490-817e-5a0cc456a299,Education,2414054,15.23,Defaulted,483,9/30/2017,86122
2b40c24a-7b1f-4c3f-9a45-f877b7ae89a0,Jeffrey Williams,27,1835517,Brittanybury,Florida,a06d88fa-4169-40b8-b19a-9285e9853f34,Personal,1463387,14.51,Active,386,11/23/2021,52238
855f80bd-e2a7-4765-ab13-a617f47268ba,Mary Thornton,42,1446548,Port Natashaville,Indiana,92208add-bcc6-46b2-b41c-fc64dc991e8f,Auto,4326977,11.41,Defaulted,679,1/27/2020,17690
34e1b1a2-a3ac-4efc-a833-122c0896fbee,Bradley Torres,19,1914666,West Janicemouth,Georgia,65ab18eb-6fb4-49c7-a88f-27595fb86afc,Business,2300056,18.49,Defaulted,837,12/25/2020,7663
4df5727d-982f-46e0-871a-3157ebe72fd3,Jeffery Brown,28,1893506,Smithland,New York,552520c2-de0e-45fb-a0d8-37e6f6e5afc2,Business,2406263,12.79,Active,712,6/20/2016,7189
f4094e98-38f5-42ad-824c-f667c21c9453,Joseph Singh,67,1701892,Jamieville,Wisconsin,0d4fcb4b-da32-4eaa-b849-fbe5f59ba2cc,Business,4883461,12.59,Closed,817,12/3/2017,21673
032bbf59-468f-449d-999f-5964e86a024b,Jason Ponce,48,1866780,Port Nicholas,Indiana,0ff36d58-6d4d-449d-a9b6-4db41498f990,Home,3639609,5.93,Active,594,6/6/2017,4589
2ab596e8-86f8-440a-9501-01a3fcc9f27d,Bryan Black,32,895817,West Tracy,Rhode Island,991517cd-900b-4c20-823d-a6b5308901f8,Personal,1343520,18.83,Closed,559,9/8/2015,50007
93345fae-a450-4804-90ad-aeffadb1f8db,Wendy Rivera,26,986540,Port Douglasville,South Carolina,2ed3a86c-8772-47cc-8224-45cac4df27fd,Personal,2582230,7.66,Defaulted,683,7/10/2019,41104
ab7ec30c-e5cd-4e03-8643-06d6ebd9ba7a,Tiffany Little,40,270231,South Kennethton,Maryland,a8ed5496-f57d-405f-acdc-afad71aa62f6,Personal,4526176,12.93,Defaulted,603,5/19/2017,82017
6d0693b7-f972-44c6-b349-2d15c1929acb,Philip Greer,36,1081516,Lake Richard,Ohio,f844330b-d188-4d5e-8bda-e78f14ccbee3,Personal,4085702,17.05,Active,615,11/5/2016,88028
ecbb0c37-5910-4d37-a942-335d09e31288,Caleb Green,26,400171,Gordonberg,New Hampshire,d98f0b80-d150-491a-9f96-94f46869db78,Personal,4075725,8.23,Active,376,2/20/2020,48310
9c1ce665-1183-43da-bfc2-3f94753d5ffe,Philip Jones,52,561220,Scottton,Arizona,211f05f4-4ef2-419b-8491-1f91e2eb7a34,Education,483073,12.91,Closed,678,1/11/2024,3162
c7183db5-f087-481e-8fdf-ffcbbb19f328,Michelle Rowe,38,1294953,Wagnerhaven,Illinois,feb19936-3de4-4a1b-847c-99e22b28b08f,Business,1519975,8.61,Closed,760,8/4/2018,81110
e9dd476f-dbca-40ac-a579-e9263a79f46f,Kenneth Shannon,26,470043,Jamesstad,New Mexico,50f3e7e7-6e21-4506-812d-46893e72bd04,Education,531537,16.4,Active,355,3/10/2023,24093
065796b1-3a82-45c2-ad7c-df65a53fc3e0,Christopher Martinez,45,998935,South Robert,Georgia,65caca99-02de-4595-8c21-baf469283400,Home,3979570,13.47,Closed,380,10/5/2014,96400
5fb5ded0-820f-4e48-a5d8-b3ed2845b24a,Patricia Potter,63,1093224,New Elaine,Hawaii,0b6ebd9b-66ad-46c1-807b-b8d4731a2995,Auto,4893611,17.84,Closed,475,11/27/2014,6167
e732506e-1d26-46ce-a2ef-321b390dbf06,Amanda Kennedy,68,1050451,South Glenn,Colorado,9095024a-17e4-4d35-b8c6-6b15d7983f25,Business,2136866,18.42,Active,682,4/16/2019,44743
ee2cb90b-1ebb-468b-8e2f-e62d5ef8507f,Joshua Baird,24,52966,North Adam,South Dakota,2b81c6a7-8d5f-40c6-9fcb-2d41990356ff,Home,4639684,14.73,Active,448,10/4/2015,20525
1a653a22-7d28-4b98-9349-296cb7bdb8e7,Michael Griffin,33,440993,North Danaside,Michigan,6a34bfc6-4a1b-4327-8dd9-da04d58a364b,Education,3579161,15.88,Defaulted,580,11/5/2022,21987
5bda2128-8831-4adc-9d62-d19218f4290a,Brandon Webb,33,1324309,Murphymouth,Alabama,d405da3f-ba2f-4786-9e54-b5c5e3219efc,Auto,2633092,13.24,Defaulted,644,2/19/2022,83074
f18bd8a0-caeb-4b49-ab57-27c966765493,Michael Adams,50,183639,New Joshuaview,Rhode Island,c8cde7c5-5361-44f0-8df7-077e74a236e0,Home,1867389,10.77,Active,708,6/8/2023,70166
3e9a15c8-e9f3-4ab2-8479-ce2a490f6f53,Lisa Wilson,21,266331,South Richard,Georgia,4c196ea0-cafd-40f8-8753-775d776292d0,Auto,1625685,14.72,Defaulted,329,4/4/2016,9652
043034f8-2bf7-437f-b729-d85c7fddefa7,Jeffery Martinez,21,954678,New Stephaniemouth,New Jersey,bbc89c55-1239-4eb6-9b22-2c97602591ab,Home,4561538,18.62,Closed,721,4/17/2017,91902
9b3e0c04-a8b7-4a91-9a28-16c3a22bba16,Melissa West,56,1111174,West Crystalhaven,Wyoming,471c6930-fb9d-48f6-b9ea-8a65953ae7fa,Education,1514308,11.25,Active,530,4/28/2016,97572
ebc99d9e-7057-469b-86cc-b5c98f3d0f91,Jennifer Allen,57,210271,South Nicholasfurt,Montana,2dd44c73-480a-4d2d-8889-ff8aea0304cb,Auto,2026553,9.72,Defaulted,658,10/6/2017,53861
31785348-871d-444e-b2bd-9cc083186841,Andrew Leblanc,34,427014,Martineztown,Arkansas,1aac6a94-c1b0-4318-a5aa-75062cccca55,Home,1272178,10.83,Active,461,10/11/2019,68403
e25db260-8c62-469e-8df2-e4ffdb9bd126,Tonya Grant,54,1002868,Ryanshire,Louisiana,b31487e4-6947-4048-9caa-b0270e7cd29f,Education,4238084,11.53,Defaulted,527,9/6/2016,27264
aa3613fe-ab09-45ba-9a29-3e26cfba2a57,Kim Stevenson,56,867516,East Cherylside,Arizona,b4b4593b-45bf-4ea3-99b8-5407d0622924,Business,4190946,6.1,Active,520,9/8/2020,1576
32a5f18c-d06e-4eec-8395-2608cc8e8024,Sarah Archer,69,719597,Thompsonborough,Indiana,81895f7e-e813-48d5-ada0-a380a0bcf0a8,Education,273626,12.48,Closed,372,11/10/2018,73799
1792284c-1d26-43dd-b536-85b312763083,Roger Simmons,46,1789433,Pettyfurt,Washington,af46350a-5411-494d-bd2e-9ea5907390a2,Education,2383731,12.41,Defaulted,698,9/13/2017,4764
831a804a-eb30-4135-bfab-7ce578d4f907,Carolyn Diaz,69,675538,Richardshire,Nebraska,9871d51a-6b76-45f7-b021-e31d154f7508,Business,4182313,13.83,Active,394,12/9/2017,60887
1acd49d2-6a84-4244-a7f3-3db2d46e027e,Lori Cunningham,53,268004,North Eric,New Mexico,a37797e4-ce74-426f-946d-0c31b318da01,Education,2541231,10.44,Closed,774,12/5/2017,25937
0cdc0a85-bb34-4b7a-a404-7054761f3ebe,Pamela Green,55,1023510,Leslieton,Arkansas,32789411-8ab6-4e1e-9a5b-f57baa1a32e4,Business,2687588,14.2,Defaulted,394,12/19/2014,34224
8c0e23e5-1068-4512-9416-3747a2eb959d,Amanda Page,56,37118,Richardsonfurt,Wisconsin,dd772475-fb14-43f1-bf25-a344eaffe555,Business,1153035,18.17,Defaulted,423,12/7/2020,94361
f1a39a1d-4c77-4658-b8b0-68bb0e972197,Crystal Sparks,67,1091192,Lake Philip,Alabama,a5ea7efd-772e-49c6-a7f3-75420109b2d6,Business,4066384,19.33,Active,799,1/24/2020,95336
712b1bd2-9dfd-45b7-89ea-8faf58b8b8f6,Judith Smith,54,151870,East Jack,Texas,29494f6b-6435-45fb-9166-4a0785e8b873,Home,1615831,13.75,Closed,347,11/5/2019,53713
5ce7ecc3-14cf-459a-8f47-1c9499121df7,Erica Evans,69,1338321,Lake Steven,Nebraska,ff918a07-a56f-427c-8e31-b0bbfb611e2e,Auto,4336258,5.64,Active,394,2/9/2021,36878
4df0712a-f4c4-4719-af0a-9f3e538ff353,Kathy Johnson,52,1880371,Melindachester,Montana,0b231844-73bd-4596-a229-cc42490d36a9,Home,994545,19.54,Defaulted,776,11/2/2014,38675
96efab94-709d-4643-a398-819b65d9b13d,Dana Bowen MD,24,22795,East Kristenmouth,Colorado,3c7bebe6-6de7-4f22-9fe2-bd9b04176298,Business,4857971,15.59,Active,332,8/16/2017,71504
4581edaa-2583-4a37-b15b-6178244994bf,Sarah Walker,44,1166038,Lake Scott,Vermont,37ab1b57-6815-4493-b20b-5cda056aa59b,Auto,333197,10.04,Active,417,9/18/2024,91461
28814de2-b127-4923-a6eb-bffeae488b2c,James Beasley,45,1507056,Port Julia,Ohio,a5766905-9126-4f20-9c35-6d02d9e64bd0,Auto,932816,7.21,Closed,550,6/16/2016,93804
5ceb1a5c-f821-43ec-a937-f3a00b81a243,Lisa Esparza,39,1433612,Lake Jamieport,Delaware,0bd1fe66-e597-4a85-85fd-173bbef42550,Business,546626,7.15,Closed,602,11/25/2023,15202
27b8661a-dd69-4979-9116-ec6349278f01,Jennifer Williams,31,1403553,New Sherri,Virginia,7e1cac30-4a72-4347-be50-7b5ff4354a7d,Auto,3364004,7.52,Defaulted,421,2/24/2024,21931
c898e4d9-bb97-42f8-a37c-875cd7101ed5,Joshua Smith,24,1591480,West Travisberg,Kentucky,932ee384-5975-432d-be1e-90294c84b163,Auto,1796176,5.68,Closed,517,6/25/2022,70619
c50fa63e-bec9-4698-8073-bb538ca6c41c,Rachel Allen,54,1333804,Riggsfort,Georgia,a45e9290-e785-4b3f-b397-f44c436190c4,Home,4476719,18.53,Active,352,8/20/2024,17492
886eea48-fab9-44da-b581-32e5e162fede,Holly Rivera,39,1950873,Jonesmouth,Maryland,0f5188f5-5812-43a4-91d0-6d50796e45bf,Auto,504318,13.11,Defaulted,425,6/7/2021,57903
